company_name,country,hall,booth,brands,representatives,source_page_url,source_record_url
"LAIZHOU XINYUE MACHINERY CO.,LTD.",China,12A,19 Hall: 12A Booth: 55,,,https://www.maktekfuari.com/en/exhibitor-list?page=46,https://www.maktekfuari.com/en/brand/laizhou-xinyue-machinery-coltd
Lampert Werktechnik GmbH,Germany,11A,06,,,https://www.maktekfuari.com/en/exhibitor-list?page=46,https://www.maktekfuari.com/en/brand/lampert-werktechnik-gmbh
"LANHAO TECH- Nanjing Lanhao Intelligent Technology Co.,Ltd.",China,3,310,,,https://www.maktekfuari.com/en/exhibitor-list?page=46,https://www.maktekfuari.com/en/brand/lanhao-tech-nanjing-lanhao-intelligent-technology-coltd
LASERAL END. LAZER SİST. SAN. VE TİC. LTD. ŞTİ.,Türki̇ye,2,227,LASERAL,,https://www.maktekfuari.com/en/exhibitor-list?page=46,https://www.maktekfuari.com/en/brand/laseral-end-lazer-sist-san-ve-tic-ltd-sti
LAZERMARKET MARKALAMA KAYNAK YEDEK PARÇA SERVİS KESİM MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Türki̇ye,12A,16,LAZERMARKET,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/lazermarket-markalama-kaynak-yedek-parca-servis-kesim-makina-sanayi-ve-ticaret-limited-sirketi
LEADYANG PRECISION TECHNOLOGY CO.LTD,Tayvan,7,715,,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/leadyang-precision-technology-coltd
Lico,Tayvan,7,707B,,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/lico
LIEBHERR,Germany,10,1009,,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/liebherr
Linear Abrasive Engineering S.A.,Switzerland,12,1210A,,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/linear-abrasive-engineering-sa
LINEMEDIA BİLİŞİM LTD. ŞTİ.,Türki̇ye,SalonNo,StandNo,Machineryline,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/linemedia-bilisim-ltd-sti
"Lingji Jingke Refrigeration Equipment (Huanggang) Co., Ltd",China,12A,61I,,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/lingji-jingke-refrigeration-equipment-huanggang-co-ltd
"LINGJI JINGKE REFRIGERATION EQUIPMENT (HUANGGANG) CO.,LTD",China,12A,61I,"Lingji Jingke Refrigeration Equipment (Huanggang) Co., Ltd","Lingji Jingke Refrigeration Equipment (Huanggang) Co., Ltd",https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/lingji-jingke-refrigeration-equipment-huanggang-coltd
"LISHUI BONZER MACHINERY CO.,LTD",China,12A,78C,BONZER,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/lishui-bonzer-machinery-coltd
LISSMAC,Germany,3,317A,,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/lissmac
Litz Hitech Corporation,Tayvan,7,709,,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/litz-hitech-corporation
LİVMAK MAKİNE MÜHENDİSLİK İTH. İHR. SAN. VE TİC. LTD. ŞTİ.,Türki̇ye,1,114,LİVMAKİNA LİVBEND,,https://www.maktekfuari.com/en/exhibitor-list?page=47,https://www.maktekfuari.com/en/brand/livmak-makine-muhendislik-ith-ihr-san-ve-tic-ltd-sti
LM LİNEER MOTOR SİSTEMLERİ İSMAİL CEM AŞÇI HARUN KILIÇSAL,Türki̇ye,6,607A,LM Systems,LM Systems,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/lm-lineer-motor-sistemleri-ismail-cem-asci-harun-kilicsal
LM Systems,Türki̇ye,6,607A,,,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/lm-systems
LMT Tool Systems GmbH & Co. KG,Germany,12A,12,,,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/lmt-tool-systems-gmbh-co-kg
Loroch GmbH,Germany,11,1129,,,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/loroch-gmbh
LOTHBROG MAKİNE LTD.ŞTİ.,Türki̇ye,11A,29,Lothbrog Makine,GWEIKE LASER,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/lothbrog-makine-ltdsti
LUBO,South Korea,11,1158,,,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/lubo
"LUCKYMFC TECHNOLOGY (SHENZHEN) CO.,LTD.",China,12A,60E,,,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/luckymfc-technology-shenzhen-coltd
LV INTERNATIONAL CO. LTD.,Tayvan,9,901C,"LV INTERNATIONAL CO., LTD.",,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/lv-international-co-ltd
LVD,Belgium,3,317A,,,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/lvd
LX Cutting Machine,China,1,103,,,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/lx-cutting-machine
"LZK CNC MACHINE TOOL(ANHUI) MANUFACTURING CO.,LTD.",China,11A,32B,LZKCNC,,https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/lzk-cnc-machine-toolanhui-manufacturing-coltd
"MAANSHAN FANGWEI PRESS BRAKE TOOLING CO., LTD.",China,12A,79A,"Maanshan Fangwei Press Brake Tooling Co., Ltd.","Maanshan Fangwei Press Brake Tooling Co.,Ltd.",https://www.maktekfuari.com/en/exhibitor-list?page=48,https://www.maktekfuari.com/en/brand/maanshan-fangwei-press-brake-tooling-co-ltd
"Maanshan Fangwei Press Brake Tooling Co.,Ltd.",China,12A,79A,,,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/maanshan-fangwei-press-brake-tooling-coltd
"MAANSHAN GOLIN PRESS BRAKE TOOLING CO., LTD.",China,12A,59B,,,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/maanshan-golin-press-brake-tooling-co-ltd
MAC BENDING DIŞ TİCARET A.Ş.,Türki̇ye,2,211,Mac Machines,,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/mac-bending-dis-ticaret-as
MAEN MAKİNE ENDÜSTRİ OTOMOTİV YENİLENEBİLİR ENERJİ İNŞAAT NAKLİYE İMALAT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Türki̇ye,12A,14,,,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/maen-makine-endustri-otomotiv-yenilenebilir-enerji-insaat-nakliye-imalat-ithalat-ihracat-sanayi-ve-ticaret-limited-sirketi
MAG IAS GMBH,Germany,6,605,"MAG IAS GmbH, Hessapp GmbH, VDF Boehringer GmbH, Fair Friend Group (FFG), Witzig & Frank - Pfiffner GmbH, Morara, Tacchella",,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/mag-ias-gmbh
MAGBAT,Belgium,11A,17,,,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/magbat
MAKEL DIŞ TİCARET A.Ş.,Türki̇ye,5,515,,,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/makel-dis-ticaret-as
MAKINO,Japan,7,707A,,,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/makino
MAKİNA İMALATÇILARI BİRLİĞİ DERNEĞİ,Türki̇ye,SalonNo,StandNo,,,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/makina-imalatcilari-birligi-dernegi
MAKİNA TAKIM ENDÜSTRİSİ A.Ş.,Türki̇ye,11,1120,,,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/makina-takim-endustrisi-as
MAKPA MAKİNA PAZARLAMA LTD ŞTİ,Türki̇ye,11,1107B,MAKPA-KINIK,KINIK COMPANY,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/makpa-makina-pazarlama-ltd-sti
MANDELLI,Italy,9,918,,,https://www.maktekfuari.com/en/exhibitor-list?page=49,https://www.maktekfuari.com/en/brand/mandelli
MANFORD MACHINERY,Tayvan,4,403,,,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/manford-machinery
MANUS YAZILIM MAK. ELEKTRONİK DAN. MÜH. SAN. TİC. A.Ş.,Türki̇ye,12,1211B,,,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/manus-yazilim-mak-elektronik-dan-muh-san-tic-as
Mark 10,United States,11,1121,,,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/mark-10
"MARKSMAN JEIL MTECH CO.,LTD. Republic Of Korea",,3,310,,,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/marksman-jeil-mtech-coltd
Martin Walter Ultraschalltechnik AG,Germany,2,217,,,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/martin-walter-ultraschalltechnik-ag
Maschinenfabrik Herkules GmbH & Co. KG,Germany,7,710,,,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/maschinenfabrik-herkules-gmbh-co-kg
MASTER MAKİNE TARIM VE GIDA ÜRÜN. SAN. TİC.LTD.ŞTİ.,Türki̇ye,6,613,,"KNOLL Maschinenbau GmbH, AR Filtazioni S.R.L.",https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/master-makine-tarim-ve-gida-urun-san-ticltdsti
MASTER TEKNİK MAKİNA MÜH.SAN.TİC.LTD.ŞTİ,Türki̇ye,11A,01,,ADH MACHINE TOOLS,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/master-teknik-makina-muhsanticltdsti
"Mastercam - CNC Software, LLC",United States,8,803,,,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/mastercam-cnc-software-llc
MATRIX SRL,Italy,3,309,,,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/matrix-srl
MATSUURA MACHINERY CORPORATION,Japan,7,701 Hall: 7 Booth: 703,,,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/matsuura-machinery-corporation
MAXPHOTONICS ENDÜSTRİYEL LAZER SİSTEMLERİ SAN. VE TİC. A.Ş.,Türki̇ye,12A,32,Maxphotonics,,https://www.maktekfuari.com/en/exhibitor-list?page=50,https://www.maktekfuari.com/en/brand/maxphotonics-endustriyel-lazer-sistemleri-san-ve-tic-as
MAYIS TASARIM SELÇUK YILDIRIM,Türki̇ye,12,1213,,"ZG Technology, Uniz, OpenTech3D, Hexagon, Carveco",https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mayis-tasarim-selcuk-yildirim
MB TEKNİK KESİCİ TAKIMLAR LTD. ŞTİ.,Türki̇ye,12A,01,,,https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mb-teknik-kesici-takimlar-ltd-sti
MCİ KESİCİ TAKIMLAR A.Ş.,Türki̇ye,12,1231,Mci Tool,,https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mci-kesici-takimlar-as
ME MEKATRONİK MÜHENDİSLERİ DERNEĞİ İSTANBUL ŞUBESİ,Türki̇ye,SalonNo,StandNo,,,https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mekatronik-muhendisleri-dernegi-istanbul-subesi
ME MELTIO 3D PRINTING,Spain,5,505,,,https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/meltio-3d-printing
ME METAL MEDYA BİLİŞİM REK. DAN. HİZ. - SUZAN ASLAN,Türki̇ye,SalonNo,StandNo,,,https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/metal-medya-bilisim-rek-dan-hiz-suzan-aslan
ME METALİX CADCAM YAZILIM DONANIM VE DANIŞMANLIK SAN. TİC. LTD. ŞTİ.,Türki̇ye,11A,53,METALIX,METALİX CAD/CAM LTD,https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/metalix-cadcam-yazilim-donanim-ve-danismanlik-san-tic-ltd-sti
MECHATRON METAL MAKİNA SAN. VE TİC. A.Ş.,Türki̇ye,11A,47,,,https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mechatron-metal-makina-san-ve-tic-as
"MECHDARECARE (HUBEI) INDUSTRY CO.,LTD.",China,11A,32D,MECHDAERCARE,,https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mechdarecare-hubei-industry-coltd
MECTRON INC,Japan,7,705,,,https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mectron-inc
Mega,Tayvan,7,701 Hall: 7 Booth: 703,,,https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mega
MEGA ELEKTRONİK VE TALAŞLI İMALAT MAK. TİC. A.Ş.,Türki̇ye,8,801/807,,"DN SOLUTIONS, SMG Gear Cutting",https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mega-elektronik-ve-talasli-imalat-mak-tic-as
MEHMET ÖZEN MAKİNE SAN. VE TİC. A.Ş.,Türki̇ye,2,208,,,https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mehmet-ozen-makine-san-ve-tic-as
"MEIGELI (ZHEJIANG) TECHNOLOGY CO., LTD",China,12A,60F-2,MGL,,https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/meigeli-zhejiang-technology-co-ltd
MEKOTEK MAKİNE SAN VE TİC. A.Ş.,Türki̇ye,11A,30,,,https://www.maktekfuari.com/en/exhibitor-list?page=51,https://www.maktekfuari.com/en/brand/mekotek-makine-san-ve-tic-as
Melchiorre S.r.l.,Italy,11,1129,,,https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/melchiorre-srl
MERT SARF MALZEME VE MAKİNA SANAYİ TİC. LTD. ŞTİ.,Türki̇ye,1,103,MERT SARF MALZEMELERİ,"STM SAINT MACHINERY, SINICO, WOOYOUNG INDUSTRY CO.,LTD, IWATA SAW MFG CO., LTD., LX Cutting Machine",https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/mert-sarf-malzeme-ve-makina-sanayi-tic-ltd-sti
MERTA PREFABRİK VE MAK SAN VE TİC LTD ŞTİ,Türki̇ye,6,620,,"Hoffmann, Mixtron, Exomist, Seim",https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/merta-prefabrik-ve-mak-san-ve-tic-ltd-sti
Metabo,Germany,4,404,,,https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/metabo
METAFORGEX MAKİNA SAN.TİC.LTD.ŞTİ.,Türki̇ye,11A,28,UMS,,https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/metaforgex-makina-santicltdsti
METALİX CAD/CAM LTD Israel,,11A,53,,,https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/metalix-cadcam-ltd
METROLOGIC DSC,France,6,601,,,https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/metrologic-dsc
METROPOL SOFT BİLGİ TEKN. SAN. VE TİC. LTD. ŞTİ.,Türki̇ye,12,1211A,"SOLIDWORKS, EDGECAM, WORKNC","HEXAGON, DASSAULT SYSTEMES",https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/metropol-soft-bilgi-tekn-san-ve-tic-ltd-sti
METSAN MAKİNE SAN. VE TİC. A.Ş.,Türki̇ye,11A,44,,,https://www.maktekfuari.com/en/exhibitor-list?page=52,https://www.maktekfuari.com/en/brand/metsan-makine-san-ve-tic-as
Microcut Ltd,Switzerland,5,503 B,,,https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/microcut-ltd
MIKRON SA AGNO,Switzerland,5,504,,,https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/mikron-sa-agno
Millstar,Tayvan,7,701 Hall: 7 Booth: 703,,,https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/millstar
MILLUTENSIL,Italy,10,1005 Hall: 10 Booth: 1015,,,https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/millutensil
mimatic GmbH,Germany,12A,07,,,https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/mimatic-gmbh
Minitor Sfida,Japan,11,1157,,,https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/minitor-sfida
MIRKA SA,Finland,11,1109,,,https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/mirka-sa
MITEC s.a.s. di Viviani Maurizio & C.,Italy,2,217,,,https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/mitec-sas-di-viviani-maurizio-c
MITSUBISHI ELECTRIC EUROPE B.V,Japan,3,310,,,https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/mitsubishi-electric-europe-bv
MITUTOYO,Japan,11,1147 - 1146,,,https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/mitutoyo
Mixtron,Italy,6,620,,,https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/mixtron
MIYANO MACHINERY,Japan,7,705,,,https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/miyano-machinery
MİKRON CNC TAK. TEZ. MÜH. BİL. TAS. PRO. SİS. TİC. LTD. ŞTİ.,Türki̇ye,5,511,Mikron CNC Edm Teknoloji,"SPM CO. LTD, NEUAR PRECISION MACHINERY CO. LTD, CASTEK Mechatron Ind. Co., Ltd., Jagular Industry Ltd.Taiwan, JIANGSU SAMMLITE MACHINERY CO.,LTD., PERFECT MACHINE CO., LTD., DELTA S.R.I.",https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/mikron-cnc-tak-tez-muh-bil-tas-pro-sis-tic-ltd-sti
MİKRON OTOMASYON VE MAKİNA BURCU BULUT,Türki̇ye,11,1136,,"MTS AG, GDS Präzisionszerspanungs GmbH, SMP Technik",https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/mikron-otomasyon-ve-makina-burcu-bulut
MİKSAN MOTOR SAN. VE TİC. A.Ş.,Türki̇ye,10,1007,,,https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/miksan-motor-san-ve-tic-as
MİLTAŞ KESİCİ TAKIM HAVACILIK VE SAVUNMA SAN. TİC. LTD. ŞTİ.,Türki̇ye,11 / 2,1104 - 200A,,,https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/miltas-kesici-takim-havacilik-ve-savunma-san-tic-ltd-sti
MİMART YAYINCILIK VE ORG. SAN. TİC. LTD. ŞTİ.,Türki̇ye,SalonNo,StandNo,,,https://www.maktekfuari.com/en/exhibitor-list?page=53,https://www.maktekfuari.com/en/brand/mimart-yayincilik-ve-org-san-tic-ltd-sti
MİT CNC MAKİNA VE İMALAT TEKNOLOJİLERİ SAN. TİC. LTD. ŞTİ.,Türki̇ye,5,517,"GFIR, COSMOS, BQ","COSMOS, GFIR, BQ",https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/mit-cnc-makina-ve-imalat-teknolojileri-san-tic-ltd-sti
MİTACAN DIŞ TİCARET VE OTOMOTİV A.Ş.,Türki̇ye,11,1102B,,,https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/mitacan-dis-ticaret-ve-otomotiv-as
"MLTOR CNC TECHNOLOGY CO.,LTD.",China,12A,82,,,https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/mltor-cnc-technology-coltd
MODUL MT VERZAHNTECHNIK GMBH,Germany,6,630E,Modul MT Verzahntechnik GmbH,,https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/modul-mt-verzahntechnik-gmbh
MONNIER AND ZAHNER AG,Switzerland,6,624,Monnier + Zahner AG,,https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/monnier-and-zahner-ag
Motul & Motultech,France,6,623,,,https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/motul-motultech
MOTUL TR İLERİ TEKNOLOJİ OTOMOTİV VE ENDÜSTRİ YAĞLARI TİCARET A.Ş.,Türki̇ye,6,623,Motul & Motultech,Motul & Motultech,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/motul-tr-ileri-teknoloji-otomotiv-ve-endustri-yaglari-ticaret-as
MOĞOLLAR MAKİNA DIŞ TİC.DENİZCİLİK LTD.ŞTİ.,Türki̇ye,2,215,Mogollar Makina,"Top Stability Machine Industry Co Ltd, I-Twin Industrial, Producer Co Ltd",https://www.maktekfuari.com/en/exhibitor-list?page=54,https://www.maktekfuari.com/en/brand/mogollar-makina-dis-ticdenizcilik-ltdsti
MRP BİLGİ TEKNOLOJİLERİ SAN. VE TİC. A.Ş.,Türki̇ye,SalonNo,StandNo,,,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/mrp-bilgi-teknolojileri-san-ve-tic-as
MST Corporation,Japan,11,1178,,,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/mst-corporation
MTA S.p.A. a socio unico,Italy,11A,06,,,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/mta-spa-a-socio-unico
MTS AG,Switzerland,11,1136,,,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/mts-ag
MUBEA TELLERFEDERN GMBH,Germany,2,225A,,,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/mubea-tellerfedern-gmbh
MURAT KÖSE,Türki̇ye,SalonNo,StandNo,"STEELTURK, STEELTURK",,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/murat-kose
MURATEC,Japan,3,310,,,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/muratec
MUSTAFA ŞİMŞEK MAKİNE SAN. VE TİC. LTD. ŞTİ.,Türki̇ye,11,1161,SMOXH Cutting Tools,SMOXH CUTTING TOOLS,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/mustafa-simsek-makine-san-ve-tic-ltd-sti
MUSTEK TAKIM TEZGAHLARI SAN VE TİC LTD ŞTİ,Türki̇ye,8,806B,,,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/mustek-takim-tezgahlari-san-ve-tic-ltd-sti
MVD İNAN TAKIM TEZGAHLARI SAN A.Ş.,Türki̇ye,11A,18 Hall: 3 Booth: 308,,,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/mvd-inan-takim-tezgahlari-san-as
MYDAY,Tayvan,9,918,,,https://www.maktekfuari.com/en/exhibitor-list?page=55,https://www.maktekfuari.com/en/brand/myday
MYK CNC MAK SAN VE MÜH DIŞ TİC AŞ,Türki̇ye,11,1172,,"WTO Werkzeug-Einrichtungen GmbH, WTO Werkzeug-Einrichtungen GmbH",https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/myk-cnc-mak-san-ve-muh-dis-tic-as
NA NANJING AURORA LASER TECHNOLOGY CO. LTD,Türki̇ye,12A,69G,,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nanjing-aurora-laser-technology-co-ltd
"NA NANJING GUNNAR MACHINE TOOL CO., LTD",Türki̇ye,12A,69F,,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nanjing-gunnar-machine-tool-co-ltd
"NA NANJING KERUN LUBRICANTS CO.,LTD.",Türki̇ye,9,900B,,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nanjing-kerun-lubricants-coltd
"NA NANJING TECHNICAL EQUIPMENT MANUFACTURE CO., LTD.",Türki̇ye,12A,70A,,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nanjing-technical-equipment-manufacture-co-ltd
NACHI,Japan,11,1117,,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nachi
NACHREINER – SPANABHEBENDE WERKZEUGE,Germany,12A,25,,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nachreiner-spanabhebende-werkzeuge
Nakamura Tome,Japan,7,707B,,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nakamura-tome
"NAKAMURA-TOME PRECISION INDUSTRY CO., LTD.",Japan,8,812,,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nakamura-tome-precision-industry-co-ltd
NAKANISHI,Japan,10,1005 Hall: 10 Booth: 1015,,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nakanishi
NANJING PRASTEEL INDUSTRIAL CO. LTD,China,12A,70D,,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nanjing-prasteel-industrial-co-ltd
"NANJING STARTNOW OPTO-ELECTRONICS CO., LTD.",China,12A,71B,STARTNOW,,https://www.maktekfuari.com/en/exhibitor-list?page=56,https://www.maktekfuari.com/en/brand/nanjing-startnow-opto-electronics-co-ltd
NANO KESİCİ TAKIMLAR LTD.ŞTİ.,Türki̇ye,11,1153,,,https://www.maktekfuari.com/en/exhibitor-list?page=57,https://www.maktekfuari.com/en/brand/nano-kesici-takimlar-ltdsti
"NAREX Zdánice, spol. s r.o.",Czech Republic,11,1148A,,,https://www.maktekfuari.com/en/exhibitor-list?page=57,https://www.maktekfuari.com/en/brand/narex-zdanice-spol-s-ro
